Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
28.05.2018,"30,00","30,00","30,00","30,00","0,00",200.0,6.000,6.000
17.04.2018,"30,00","30,00","30,00","30,00","0,00",21.0,630,630
12.02.2018,"30,00","30,00","30,00","30,00","0,00",20.0,600,600
06.02.2018,"30,00","30,00","30,00","30,00","0,00",24.0,720,720
06.12.2017,"30,00","30,00","30,00","30,00","0,00",3.932,117.960,117.960
05.12.2017,"30,00","30,00","30,00","30,00","0,00",5.0,150.000,150.000
02.11.2017,"30,00","30,00","30,00","30,00","0,00",100.0,3.000,3.000
26.07.2017,"30,00","30,00","30,00","30,00","0,00",99.0,2.970,2.970
28.06.2017,"30,00","30,00","30,00","30,00","0,00",1.237,37.110,37.110
05.04.2017,"30,00","30,00","30,00","30,00","0,00",735.0,22.050,22.050
28.12.2016,"30,00","30,00","30,00","30,00","0,00",4.899,146.970,146.970
18.11.2016,"30,00","30,00","30,00","30,00","0,00",15.0,450,450
28.03.2016,"30,00","30,00","30,00","30,00","0,00",1.922,57.660,57.660
22.03.2016,"30,00","30,00","30,00","30,00","0,00",24.0,720,720
04.03.2016,"30,00","30,00","30,00","30,00","0,00",26.0,780,780
28.12.2015,"30,00","30,00","30,00","30,00","0,00",24.0,720,720
23.11.2015,"30,00","30,00","30,00","30,00","0,00",13.0,390,390
24.06.2015,"30,00","30,00","30,00","30,00","0,00",18.0,540,540
21.05.2015,"30,00","30,00","30,00","30,00","0,00",1.247,37.410,37.410
15.04.2015,"30,00","30,00","30,00","30,00","0,00",23.0,690,690
12.02.2015,"30,00","30,00","30,00","30,00","0,00",30.0,900,900
16.12.2014,"30,00","30,00","30,00","30,00","0,00",455.0,13.650,13.650
04.12.2014,"30,00","30,00","30,00","30,00","0,00",600.0,18.000,18.000
